id,vayu,source,answer,desc
560,【B4】,第四届随蓝知识竞赛,不拘一格,这个成语指并非局限于某种方式，出自龚自珍笔下，在“我劝天公重抖擞”的下句提及。
574,【J4】,第四届随蓝知识竞赛,饥不择食,这个成语指的是一种极端状态下的选择，如果足够饿的话，就不再挑食物，什么都吃。
583,【P4】,第四届随蓝知识竞赛,普天同庆,这是一个成语，通常用于形容令全国或全世界高兴的事情。即网络用语“喜大普奔”的“普”。
595,【Z4】,第四届随蓝知识竞赛,辗转反侧,这是诗经中的一句，也是一个成语，形容心里有所思念而睡不着觉，翻来覆去。上句是“悠哉悠哉”。
599,【B4】,第四届随蓝知识竞赛,兵贵神速,这个成语说明了迅捷在战争中的重要性。即用兵最重要的是行动迅速。
610,【F4】,第四届随蓝知识竞赛,奉为圭臬,这个成语中包含了两种测量工具，意思是把某些东西当成标准或自己的准则。
616,【Y4】,第四届随蓝知识竞赛,一落千丈,这个成语最初指的是琴声的变化，出自韩愈的《听颖师弹琴》，现在也可以指声誉、地位、经济状况、成绩等急剧下降，首字和第三字都是数字。
642,【M4】,第四届随蓝知识竞赛,茅塞顿开,这个成语是谜语“野草、边关”的谜底，出自《孟子·尽心下》，意思是闭塞的思路忽然受到启发而打开。
675,【D4】,第四届随蓝知识竞赛,得意忘形,这个成语可以指了解了思想精髓而不顾忌表现形式，出自《晋书·阮籍传》，现多指高兴得失去了常态，与“忘乎所以”意思相近。
678,【B4】,第四届随蓝知识竞赛,闭门觅句,这个成语出自黄庭坚的笔下，形容作诗时冥思苦想。最早用来形容陈师道，即陈无己。
706,【J4】,第四届随蓝知识竞赛,鸠占鹊巢,这个成语出自《诗经》，原文与女子出嫁有关，写到了两种鸟，现在指强行抢夺别人的位置。
734,【H4】,第四届随蓝知识竞赛,回眸一笑,这个成语通常用来形容女子的面部表情，在《长恨歌》中有出现，即转动眼珠，嫣然一笑。
738,【C4】,第四届随蓝知识竞赛,从长计议,这个成语是谜语“跳远评分”的谜底，意思是用比较久的时间慎重考虑，仔细商量，而非速战速决。
739,【B4】,第四届随蓝知识竞赛,变本加厉,这个成语出自萧纲的《文选序》，在原文中与“踵事增华”连用。原意为在原来的基础上更加发展，现多用作贬义，指情况变得比原来更加严重。
758,【C4】,第四届随蓝知识竞赛,词不达意,这是一个成语，说的是写文章时候所用的文词不能表达想说的意思。
768,【H4】,随蓝知识竞赛SP1,花团锦簇,这个成语出自《景德传灯录》，形容十分华丽，花朵五彩缤纷的样子，就像锦绣汇集在一起。
773,【Q4】,随蓝知识竞赛SP1,黔驴技穷,这个成语与一种动物有关，它把仅有的本领用完了。出自柳宗元的《黔之驴》。
782,【Y4】,随蓝知识竞赛SP1,雁默先烹,这个成语比喻没有才能的人先淘汰，出自庄子的典故，不能鸣叫的鹅应该先杀。
788,【B4】,随蓝知识竞赛SP2,百万雄师,这个成语指为数众多、威武雄壮的军队。前两个字均为数字。在毛主席“钟山风雨起苍黄”的下句提到过。
790,【F4】,随蓝知识竞赛SP2,浮云蔽日,这个成语比喻奸臣当道障蔽贤良，因古代把太阳当作帝王象征而有此比喻。李白《登金陵凤凰台》有提及。
796,【G4】,随蓝知识竞赛SP2,故弄玄虚,这个成语是谜语“老旧小巷黑又空”的谜底，意思是有意玩弄花招，迷惑人，欺骗人。
815,【W4】,随蓝知识竞赛SP2,乌鸟私情,这个成语来自于一种鸟，相传它对自己的母亲十分孝顺，捉到了虫子都会喂母亲吃。李密的《陈情表》中就化用了这个典故为此成语，比喻人应有报答父母之心。
826,【W4】,随蓝知识竞赛SP2,望洋兴叹,这个成语与河伯有关，可以比喻因自身能力不够而无可奈何，河伯见到大海时只能喟然而叹。
829,【J4】,随蓝知识竞赛SP2,举一反三,这个成语出自《论语》，孔子认为如果他的学生不能做到这个要求，他将不会再给学生举例。即由一个事例或道理推知更多的道理。
848,【H4】,随蓝知识竞赛SP2,沆瀣一气,这个成语与一位主考官录取跟自己同姓的门生有关。他们两人的名字恰好组成一个词，表示夜间的雾气、水露。该成语现比喻气味相投的人相勾结。
865,【W4】,随蓝知识竞赛SP2,万寿无疆,这个成语旧时常用来祝颂帝王，出自《诗经·七月》，多用来祝人长命，没有止境。
870,【Z4】,随蓝知识竞赛SP3,作茧自缚,这个成语比喻自己使自己陷入了困境，就好像蚕吐丝把自己包在了蚕茧里面。
883,【N4】,随蓝知识竞赛SP3,逆来顺受,这个成语指的是对恶劣环境的一种态度，即对恶劣的环境或别人的无礼表现出顺从和忍受。
892,【J4】,随蓝知识竞赛SP3,镜花水月,这个成语可以指诗词中美妙的不可捉摸的意境，也比喻虚幻的景象，就好像倒映出来的花和月。
907,【Y4】,随蓝知识竞赛SP3,有机可乘,这个成语是谜语买了航班票的谜底，意思是有弱点、空隙可以利用。成语第四个字是多音字。
934,【B4】,随蓝知识竞赛SP3,暴虎冯河,这个成语出自诗经，也是孔子对子路的一个评价，比喻鲁莽而无谋，原意是赤手空拳打老虎，徒步过河。
936,【J4】,随蓝知识竞赛SP3,借尸还魂,这个成语是三十六计中的一个，是指借助于某种势力，使本已死亡的事物又活过来。与旧瓶新酒现在的意思类似。
938,【J2】,随蓝知识竞赛SP3,稼穑,这个词语出现在一个意思是农事劳苦的成语中。这个词指代的两项技能传说是后稷教与人民的，即种庄稼与收庄稼。
947,【X4】,随蓝知识竞赛SP3,夏雨雨人,这是一个ABbC形式的成语，比喻及时给人帮助或教育，近义词为春风风人。
952,【L4】,随蓝知识竞赛SP3,乐在其中,这个成语出自《论语》，是孔子吃粗粮，喝冷水，枕着胳膊的感受。成语的意思是喜欢做某件事，并从中获得乐趣。
981,【X4】,随蓝知识竞赛SP3,行将就木,这个成语说的是人的寿命已经不长了，字面意思是快要进棺材了。
990,【Y4】,随蓝5物生11联动赛,偃鼠饮河,这个成语的意思是比喻需求不大，极其有限，与之同源的成语有鹪鹩一枝等。
998,【Q5】,随蓝5物生11联动赛,清水出芙蓉,这句诗是作者为朋友所写，它赞美了对方文学作品的自然清新，这联诗后来也演变出了一个成语，该句中用了一种植物作为比喻。下句是“天然去雕饰”。
1024,【J4】,随蓝5物生11联动赛,金戈铁马,这个成语可以用双音节词【冰河】【银枪】猜出，用兵器和坐骑借指战事或战士的姿态。
1036,【J4】,随蓝5物生11联动赛,居大不易,这是一个成语，写的是在京城生活的艰难，顾况以白乐天的名字开玩笑说出了这个成语。
1037,【F4】,随蓝5物生11联动赛,风流人物,这个成语的意思是指影响一段历史的人，这个成语出现在一首词中，下一句是“还看今朝”。
1063,【T4】,随蓝5物生11联动赛,啼笑皆非,成语，形容处境尴尬或者让人难受又令人取悦最后难受不得又取悦不得的场面。
1085,【S4】,随蓝5物生11联动赛,笙磬同音,这个成语用乐器和谐比喻人事协调、关系和睦。
1097,【Y4】,随蓝5物生11联动赛,阳春白雪,这个成语是谜语“须冬后晴日，看红妆素裹”的谜底，形容高雅的音乐，与“下里巴人”互为反义词。
1119,【L4】,随蓝5物生11联动赛,屡变星霜,这个成语用天上星星每天位移和大地物候年复一年，比喻不停流逝的时光。
1132,【D3】,晨寒随蓝友谊赛,点绛唇,双调词牌，两片字数不等，除每片首句外全部押韵，在“合纵连横诗词-成语互解版”中也有出现，提示为“口若含朱丹”。
1143,【X7】,晨寒随蓝友谊赛,小楼一夜听春雨,这句诗在两次“合纵连横诗词-成语互解版”都出现过，它对应的提示是“红烛昏罗帐”，此句诗本身描写了诗人宿夜未眠的情形，抒发了诗人客居京华的无奈与厌倦。
1145,【Z5】,晨寒随蓝友谊赛,中岁颇好道,这句诗揭示了王维中年时的宗教信仰，这首诗中的另一名句在“合纵连横诗词-成语互解版”中也出现过，其提示词为“自得其乐”。
1155,【D7】,晨寒随蓝友谊赛,独留青冢向黄昏,该句中含有两个表示颜色的字，写出了昭君出塞后的悲惨结局，从该句中提炼出的成语“青冢黄昏”常为后人引用（化用）。
1202,【P4】,捅苯环邀请赛,皮里阳秋,这个成语最早说季野这个人外无臧否而内有褒贬，后来因为晋简文帝避母亲讳改了一个字。是中国汉字听写大会原词。
1206,【S4】,捅苯环邀请赛,松萝共倚,这个成语，用两种植物，一种是裸子植物，另一种是寄生植物，一种依附在另一种上，来形容夫妻关系和睦融洽
1209,【T4】,捅苯环邀请赛,檀郎谢女,这个成语中涉及潘岳和谢道韫，被诗人乱点鸳鸯谱，写成成语，意为才貌双全的夫妇或情侣。
1222,【K4】,捅苯环测试赛,旷日持久,这个成语是谜语“长期翘课”的谜底，意为耗费时日，长期拖延，是一个中性偏贬义的成语。
1255,【M7】,捅苯环测试赛,磨刀不误砍柴工,这个成语因为合格律而朗朗上口。意思是充分的准备时间可以使工作进度加快。
1267,【G4】,叶子,格物致知,这个成语出自《大学》，意思是探究事物的原理而从中获得体会。丁肇中先生曾写文章阐明了这种精神的重要性。
1276,【S4】,鉝貓,山肴野蔌,这是黄庭坚的一句词，出自一首《瑞鹤仙》，也是一个成语，说的是自然界中的美食。黄庭坚该词隐括了欧阳修的《醉翁亭记》，在《醉翁亭记》中，该句也有出现，下句为“杂然而前陈者”。
1298,【Z4】,台风,子虚乌有,这是一个成语，本意是两个人名，分别为楚国与齐国人，出自西汉著名文学家司马相如的《天子游猎赋》的上篇。后世用来指假设的、不存在的事物。
1371,【X4】,物业,鲜克有终,这个成语出自《诗经·大雅·荡》，指的是事情大多数都有一个很好的开始，但很少善始善终。
1422,【Y4】,萌物第三场,一语双关,这个成语同时也是一种修辞手法，意思是一句话里含两个意思，例如“道似无情却有情”。
1427,【S4】,萌物第三场,收回成命,这是一个成语，常用来劝人，意思是指取消已公布的命令或决定。
1437,【Q4】,萌物第一场,七月流火,这个成语描绘了一种天文现象，今天经常被误用为形容天气炎热的意思，出自《诗经》。
1450,【Y4】,萌物第二场,一曝十寒,这个成语与​“三天打鱼，两天晒网”意思相近，本义是即使是最容易生长的植物，晒一天，冻十天，也不可能长好。​
1459,【K4】,萌物第二场,空中楼阁,这个成语比喻理论和方案等就好像悬在半空的房屋一样不切实际。
1464,【H4】,萌物第四场,毁誉参半,这个成语是谜面“设”的谜底，意思是说好话的人和说坏话的人一样多，头两字互为反义词。
1469,【J4】,萌物第四场,举手之劳,这个成语形容办事毫不费力，就像把手伸高那样简单。
1473,【H4】,萌物第四场,寒来暑往,这个成语用温度变化描述时间流逝，在《千字文》中出现，下一句是“秋收冬藏”
1481,【X4】,萌物决赛,玄之又玄,​这个成语现形容十分奥妙，难以理解，本意是说“道”的微妙无形，出自《老子》的第一章。
1498,【Z4】,萌物决赛,朝齑暮盐,这个成语本意指早饭就咸菜，晚饭蘸盐吃，用来比喻生活清贫，饮食简单。
1625,【N4】,鉝貓,南箕北斗,这个成语说的是星官，虽含有一个”北“字，但实际上是指相对位置，人们更多以”南“称呼此星官。这两个星官像簸、瓢，但却不能当做实物用，因此比喻无用的东西。
1711,【H4】,鉝貓,恒河沙数,这个成语中含有一个不在中国的地点，意思是形容数量非常多，就像该地点的沙子一样多。
1712,【Z4】,萌进一复盘,主少国疑,这个成语的意思是君主年幼初立，人心疑惧不安。
1713,【S4】,萌进一复盘,盛情难却,这个成语意思指浓厚的情意难以推辞。
1716,【O4】,萌进一复盘,藕断丝连,这个成语出自孟郊《去妇》诗，用荷花的根茎比喻虽然人已经分别但情意仍然相连。
1720,【Y4】,萌进一复盘,夜郎自大,这个成语含有一个南方小国的名字，意思是比喻人不自量力，妄自尊大。
1721,【Q4】,萌进一复盘,全无心肝,这个成语最早是形容陈叔宝的，意思是完全不知廉耻。
1722,【S5】,萌进一复盘,四方楚歌声,这句诗是虞姬自刎前所作，从中发展出一个成语。上一句是“汉兵已略地”。
1728,【X4】,萌进一复盘,喧宾夺主,这个成语的意思是从属的部分声势太大，掩盖了主题部分的气势。
1732,【Q4】,萌进一复盘,弃恶从善,这个成语的意思是不再做邪恶的行为，改行善事。出自王朔《一半是火焰，一半是海水》。
1733,【C4】,萌进一复盘,从心所欲,这个成语指的是孔子说他70岁时可以做到的事情，但不会逾越规矩。
1739,【H4】,萌进一复盘,火树银花,这个成语描写了灯火璀璨的景象，树上挂满了灯，就好像开花一样。出自苏味道的《正月十五夜》。
1741,【G4】,萌进一复盘,过化存神,这个成语出自《孟子》，意思是圣人所到之处，人民无不被感化，而永远受其精神影响。
1742,【Q6】,萌进一复盘,樯橹灰飞烟灭,这句词中含有一个成语，意思是战船都被烧毁。上一句是“谈笑间”。
1745,【Y4】,萌进一复盘,言不二价/言无二价,这个成语出自艾芜《人生哲学的一课》，意思是货物的价钱一口咬定，没有讨价还价的余地。
1746,【Q4】,萌进一复盘,前俯后仰/前仰后合,这个成语多用来形容大笑的动作，意思是身体前后晃动。
1750,【Y4】,萌进一复盘,与民同乐,这个成语出自《孟子》，原指君王施行仁政，与百姓休戚与共。后泛指领导与群众一起游乐，共享幸福。
1753,【J4】,萌进一复盘,间不容发,这个成语的意思是比喻与灾祸相距极近或情势危急到极点，近到连一个头发的宽度都没有。
1758,【B4】,萌进一复盘,白山黑水,这个成语中提到了一座山和一条河的名字，形容我国东北地区。
1765,【X4】,萌进一复盘,心安理得,这个成语的意思是事情做得合理，对己对人都很坦然。
1766,【Y4】,萌进一复盘,因祸得福/因祸为福,这个成语出自《苏秦列传》，指遭遇灾祸，但由于某种原因，却反而使人得到好处。
1772,【X4】,萌进一复盘,下里巴人,这个成语中提到了两首古乐曲名，都是民间乐曲，后泛指通俗的乐曲。
1775,【F4】,萌进一复盘,风花雪月,这个成语原指旧时诗文里经常描写的自然景物，后比喻堆砌词藻、内容贫乏空洞的诗文，也指爱情之事或花天酒地的荒淫生活。
1783,【F4】,萌进一复盘,反反复复,这个成语繁体是AABC形式，简化后变成AABB，意思是一次又一次，不停变动。
1784,【S4】,萌进一复盘,诗有别才,这个成语出自《沧浪诗话·诗辨》，意思是指诗写得好，表现出作者的特殊才能。
1790,【B4】,萌进一复盘,别开生面,这个成语最早形容画家曹霸，本义是使原来已经暗淡模糊的画面重放光彩；后比喻另外开创新的风格、形势或局面。
1796,【S4】,萌进一复盘,善男信女,这个成语的意思是意思是指皈依佛法的男女，道教亦沿用之。
1798,【Z4】,萌进一复盘,坐井观天,如果你按照这个成语所描述的动作去做，你只能看到很小的一块区域传来亮光。这个成语比喻见识短浅，目光不长远。
1822,【R4】,鉝貓,热鏊翻饼,这个成语的意思是就像摊煎饼一样容易，曾因为乱码问题第二个字被部分网站错写成“氰”而导致笑话。
1855,【S4】,鉝貓,实繁有徒,这个成语曾为《中国汉字听写大会》考题。一般用于描述不好的现象。意思是确实有很多这样的人，
1872,【H4】,黑猫,含沙射影,这个成语描述了传说中一种叫“蜮”的动物的行为，现用来比喻暗中攻击或陷害人。
1905,【B7】,博物杯,不到长城非好汉,这是一个成语，在人们来到北京的某处景点时经常被提起，出自毛泽东的词，下一句是“屈指行程二万”。
1919,【C4】,博物杯,惨淡经营,这是一个成语，出自唐朝杜甫的《丹青引赠曹将军霸》，近义词之一是苦心孤诣，意为费尽心思辛辛苦苦地经营筹划。
1977,【M4】,博物杯,蓦然回首,这个成语出自一位豪放派词人所作的一首婉约词；有忽然明白，顿时悟透的意思；也有回忆往事的意思；而这首词描写的是元宵节的景象，题目的上一句是“众里寻他千百度”。
2015,【W4】,博物杯,五谷丰登,这个成语出自《六韬》，这也是三国杀中的一张卡牌，使用这张卡牌时，在场的角色均可获得一张牌；成语的意思是年成好，粮食丰收。
2036,【Z4】,博物杯,朝花夕拾,这是一个成语，也是鲁迅的一本回忆录集；这个词的意思是之前发生的事又重新提起。
2045,【H4】,随蓝中秋百词斩-鉝貓,花好月圆,这个成语描述了一个完美的景色状态，多用于新婚贺词。出自《木兰花·人意共怜花月满》。
2061,【Y4】,随蓝中秋百词斩-鉝貓,月明星稀,这个成语一般描绘的是月中的景象，由于月光的影响，天上肉眼可见的恒星变少了。下一句是“乌鹊南飞”。
2066,【D4】,随蓝中秋百词斩-鉝貓,大喜过望,这个成语是谜语“中秋后结婚”的谜底。意思是结果比期望值还要好，因而感到特别囍疯。
2088,【G4】,随蓝中秋百词斩-鉝貓,桂殿兰宫,这个成语中的建筑物本指神仙居住的地方，用来形容建筑物的华丽。出自《滕王阁序》。下一句是“列冈峦之体势”。
2109,【C4】,随蓝中秋百词斩-欧姆,蟾宫折桂,这个与月亮有关的成语在古今多用于祝颂之词。它描绘了月亮上的两种景物，并以动词相连接，进而比喻一个人取得了较高的成就，多指科举考中，金榜题名。
2168,【M4】,电阻杯吃货主题随蓝,米珠薪桂,这个成语形容物价昂贵，尤其指生活必需品的物价高到让人难以承受的地步。它由两组字构成，每组字中前一个字是生活必需品，而后一个字是与它象形但价格更高的物品，也就是珍珠和桂木。
2172,【S4】,电阻杯吃货主题随蓝,食言而肥,这个成语出自《左传》，一般用来指责别人不守信用，只图自己占便宜，就如同把自己说的话吃了下去因而变胖一样。
2174,【A4】,电阻杯吃货主题随蓝,哀梨蒸食,这个成语是“焚琴煮鹤”的近义词，传说中汉代一位罕见姓的人家种的某种蔷薇科水果生吃就十分好吃，如果将它做熟反而糟蹋了好东西，这就是这一典故的来源。
2184,【D4】,电阻杯吃货主题随蓝,大吃一惊,这个成语中有表示“食用”的字，却是食用一种根本吃不到的虚幻东西。它巧妙地用嘴的动作表达了人对发生的事感到十分讶异的情况。
2191,【R4】,电阻杯吃货主题随蓝,肉食者鄙,这个出自《左传》的成语反映出古代只有达官贵人才能经常享用肉食这一事实。但是他们往往目光狭陋短浅，不能做长远打算，所以说出这个词的曹刿前去面见鲁庄公讨论如何迎敌。
2195,【C4】,电阻杯吃货主题随蓝,餐霞饮瀣,这个成语是“不食人间烟火”的生动诠释，描绘了仙家的日常吃喝。其中吃的是朝暮间天边灿烂的云彩，喝的是夜间的水气与露水。最后一字可以组成一个以喻气味相投的人联结在一起的贬义成语。
2210,【Y4】,电阻杯吃货主题随蓝,饔飧不继,这个成语与“吃了上顿没下顿”意义相同。古代一日两餐，而这个成语中包含了这两餐——早餐、晚餐，含义是，吃了早餐，就没了晚餐。
2225,【Z4】,电阻杯吃货主题随蓝,朝齑暮盐,这个出自《送穷文》的成语从饮食的角度表现了生活的贫穷困苦。它的原意是：早上只能拿咸菜下饭，而晚上甚至只能蘸盐。
2246,【B4】,电阻杯吃货主题随蓝,餔糟歠醨/哺糟啜醨/餔糟啜醨/哺糟歠醨,这个出自《楚辞》的成语比喻屈志从俗，随波逐流。它本来是渔父劝说屈原解决“众人皆醉而我独醒”问题的方式，也就是与他们同醉。本义是指，吃下酒糟，饮用薄酒。
2247,【C4】,电阻杯吃货主题随蓝,惩羹吹齑,这个成语是“一朝被蛇咬，十年怕井绳”的食物版本，出自《楚辞》，它的原意是，被热汤烫过的人会谨慎到即使吃咸菜时也要吹气降温。
2249,【S6】,鉝貓,双音节猜成语,这是起源于《中国成语大会》的一种游戏形式，一般由4人分2队进行，每个描述方每次只能描述2字词语，猜词方若猜错则交换。直到猜对为止。
2256,【D4】,电阻杯吃货主题随蓝,箪食瓢饮,这个成语用少量的食物与饮料描绘了一种简朴而知足的生活。常人可能因为这种物质条件的匮乏担忧，而颜回在这种条件下依然保持快乐。
2267,【J4】,电阻杯吃货主题随蓝,酒池肉林,这个成语最早用来描绘的是桀还是纣这一点仍有一定争议，但毫无疑问都描绘了他们的奢靡荒淫生活。《三国杀》中董卓的技能名取材自这一成语。
2302,【K4】,电阻杯吃货主题随蓝,脍炙人口,这个成语包含了一种生食食物，它用两种人们都喜欢的食物比喻好的诗文或事物为众所称。其中第二种食物为熟食。
2313,【H4】,电阻杯吃货主题随蓝,黄粱一梦,这个成语比喻虚幻的事和不能实现的欲望，往往指荣华富贵所必然迎来的结局。这个典故来自《枕中记》，故事发生在邯郸，成语的前两个字指一种谷物。
2326,【R4】,N君,人间烟火,这是茶颜悦色的一款奶茶的名字，同时也是个汉语成语，指的是人世间的事务，通常与“不食”连用。
2337,【D4】,卢碧,冬日可爱,这是一个成语，指如同冬天的太阳那样让人感到温暖、亲切，比喻人态度温和慈爱。和蔼可亲是该成语的近义词。
2378,【B4】,鉝貓,布衣黔首,这个成语的意思是泛指平民百姓。由两个词语并举而成，第一个词语指的是一般人穿的衣服，第二个词是指秦朝时小工商业人员头戴的黑巾。
2409,【S4】,电阻杯主题公园,菽水承欢,这个成语的含义是，只要尽孝道奉养父母，即使是最普通的饮食也会让父母欢心。它的第一个字为五谷之一，而第二个字是人类维持生命的必需品。
2437,【H2】,电阻杯主题公园,互文,这种修辞手法在成语与古诗中非常常见，《木兰诗》中大量使用这一手法，如“开我东阁门，坐我西阁床。”其含义为，“参互成文，合而见义。”
2460,【S4】,电阻杯主题公园,水落石出,这个成语最早出自《醉翁亭记》，后来被苏轼的《后赤壁赋》移用，描绘秋季的景象。现在则用来形容真相大白。
2473,【C4】,电阻杯主题公园,惨淡经营/惨澹经营,这个成语可以用来描述画作的一种基础技法，后来用来指苦心谋划并从事某项事情。其出自杜甫的一首诗《丹青引赠曹将军霸》。
